response_id,response_uid,model,condition,status,n_products,n_chars,n_unparsed_amounts,n_ranges,n_loose_amounts,mixed_units,amount_kind,unit_basis,pct_sum,budget_chf,amount_sum_chf,written_currency,non_chf_currency,flat_full_budget,budget_utilisation
377,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|239,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,4,81,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
378,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|240,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,5,97,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
379,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|241,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,6,88,0,0,0,False,currency,prompt,,50000.0,50000.0,,False,False,1.0
380,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|244,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,6,85,0,0,0,False,currency,prompt,,50000.0,50000.0,,False,False,1.0
381,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|243,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,6,87,0,0,0,False,currency,prompt,,50000.0,50000.0,,False,False,1.0
382,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|246,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,6,120,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
383,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|247,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,6,90,0,0,0,False,currency,prompt,,50000.0,50000.0,,False,False,1.0
384,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|250,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,6,90,0,0,0,False,currency,prompt,,50000.0,50000.0,,False,False,1.0
385,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|248,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,7,132,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
386,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|249,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,6,87,0,0,0,False,currency,prompt,,50000.0,50000.0,,False,False,1.0
387,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|245,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,7,103,0,0,0,False,currency,prompt,,50000.0,50000.0,,False,False,1.0
388,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|253,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,4,76,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
389,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|251,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,6,118,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
390,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|255,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,refusal,0,260,0,0,0,False,none,none,,100000.0,,,False,False,
391,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|252,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,6,90,0,0,0,False,currency,prompt,,50000.0,50000.0,,False,False,1.0
392,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|199,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,5,113,0,0,0,False,currency,prompt,,40000.0,40000.0,CHF,False,False,1.0
393,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|256,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,4,96,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
394,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|257,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,4,76,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
395,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|254,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,refusal,0,525,0,0,0,False,none,none,,100000.0,,,False,False,
396,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|259,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,3,75,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
397,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|260,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,3,75,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
398,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|261,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,5,99,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
399,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|263,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,3,75,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
400,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|258,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,refusal,0,457,0,0,0,False,none,none,,100000.0,,,False,False,
401,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|265,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,5,100,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
402,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|264,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,5,99,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
403,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|262,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,refusal,0,435,0,0,0,False,none,none,,100000.0,,,False,False,
404,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|267,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,4,96,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
405,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|268,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,5,102,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
406,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|270,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,5,114,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
407,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|269,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,5,102,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
408,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|271,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,4,96,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
409,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|272,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,5,101,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
410,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|273,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,5,100,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
411,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|275,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,5,114,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
412,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|276,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,5,100,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
413,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|274,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,5,137,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
414,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|277,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,7,137,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
415,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|278,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,5,101,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
416,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|281,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,7,113,0,0,0,False,currency,prompt,,100000.0,100000.0,,False,False,1.0
417,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|282,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,6,119,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
418,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|227,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,3,75,0,0,0,False,currency,prompt,,50000.0,50000.0,CHF,False,False,1.0
419,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|280,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,6,119,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
420,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|283,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,5,102,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
421,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|284,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,7,140,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
422,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|285,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,5,102,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
423,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|286,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,6,122,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
424,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|288,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,6,122,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
425,tokens-general-budget|claude-haiku-4-5-20251001|20260824_1054|1,Claude Haiku 4.5,tokens-general-budget,valid,4,64,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
426,tokens-general-environment|claude-haiku-4-5-20251001|20260824_1054|4,Claude Haiku 4.5,tokens-general-environment,valid,5,122,0,0,0,False,percent,proportional,100.0,,,,False,False,
427,tokens-general-environment|claude-haiku-4-5-20251001|20260824_1054|2,Claude Haiku 4.5,tokens-general-environment,refusal,0,391,0,0,0,False,none,none,,,,,False,False,
428,tokens-general-environment|claude-haiku-4-5-20251001|20260824_1054|3,Claude Haiku 4.5,tokens-general-environment,hedged,3,535,3,0,0,False,none,none,,,,,False,False,
429,tokens-general-environment|claude-haiku-4-5-20251001|20260824_1054|1,Claude Haiku 4.5,tokens-general-environment,refusal,0,781,0,0,0,False,none,none,,,,,False,False,
430,tokens-general-budget|claude-haiku-4-5-20251001|20260824_1054|4,Claude Haiku 4.5,tokens-general-budget,valid,4,76,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
431,tokens-general-budget|claude-haiku-4-5-20251001|20260824_1054|2,Claude Haiku 4.5,tokens-general-budget,valid,4,80,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
432,tokens-general-budget|claude-haiku-4-5-20251001|20260824_1054|3,Claude Haiku 4.5,tokens-general-budget,valid,5,89,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
433,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|279,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,6,122,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
434,tokens-general-term_environment|claude-haiku-4-5-20251001|20260824_1054|1,Claude Haiku 4.5,tokens-general-term_environment,valid,5,131,0,0,0,False,percent,proportional,100.0,,,,False,False,
435,tokens-general-budget|claude-haiku-4-5-20251001|20260824_1054|5,Claude Haiku 4.5,tokens-general-budget,hedged,3,603,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
436,tokens-general-budget|claude-haiku-4-5-20251001|20260824_1054|6,Claude Haiku 4.5,tokens-general-budget,refusal,0,741,0,0,0,False,none,none,,40000.0,,,False,False,
437,tokens-general-term_environment|claude-haiku-4-5-20251001|20260824_1054|2,Claude Haiku 4.5,tokens-general-term_environment,refusal,0,509,0,0,0,False,none,none,,,,,False,False,
438,tokens-general-budget|claude-haiku-4-5-20251001|20260824_1054|8,Claude Haiku 4.5,tokens-general-budget,refusal,0,683,0,0,0,False,none,none,,100000.0,,,False,False,
439,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|266,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,refusal,0,414,0,0,0,False,none,none,,100000.0,,,False,False,
440,tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|287,Claude Haiku 4.5,tokens-general-budget_risk_term_environment,valid,6,122,0,0,0,False,currency,prompt,,100000.0,100000.0,CHF,False,False,1.0
441,tokens-general-term_environment|claude-haiku-4-5-20251001|20260824_1054|4,Claude Haiku 4.5,tokens-general-term_environment,valid,5,65,0,0,0,False,percent,proportional,100.0,,,,False,False,
442,tokens-general-term_environment|claude-haiku-4-5-20251001|20260824_1054|5,Claude Haiku 4.5,tokens-general-term_environment,valid,5,67,0,0,0,False,percent,proportional,100.0,,,,False,False,
443,tokens-general-term_environment|claude-haiku-4-5-20251001|20260824_1054|8,Claude Haiku 4.5,tokens-general-term_environment,valid,6,158,0,0,0,False,percent,proportional,100.0,,,,False,False,
444,tokens-general-term_environment|claude-haiku-4-5-20251001|20260824_1054|3,Claude Haiku 4.5,tokens-general-term_environment,refusal,0,374,0,0,0,False,none,none,,,,,False,False,
445,tokens-general-term_environment|claude-haiku-4-5-20251001|20260824_1054|7,Claude Haiku 4.5,tokens-general-term_environment,refusal,0,565,0,0,0,False,none,none,,,,,False,False,
446,tokens-general-term_environment|claude-haiku-4-5-20251001|20260824_1054|11,Claude Haiku 4.5,tokens-general-term_environment,valid,6,201,0,0,0,False,currency,reported,,,100000.0,USD,True,False,
447,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|2,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,2,32,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
448,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|1,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,3,63,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
449,tokens-general-term_environment|claude-haiku-4-5-20251001|20260824_1054|9,Claude Haiku 4.5,tokens-general-term_environment,refusal,0,957,0,0,0,False,none,none,,,,,False,False,
450,tokens-general-term_environment|claude-haiku-4-5-20251001|20260824_1054|12,Claude Haiku 4.5,tokens-general-term_environment,valid,6,77,0,0,0,False,percent,proportional,100.0,,,,False,False,
451,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|3,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,2,32,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
452,tokens-general-term_environment|claude-haiku-4-5-20251001|20260824_1054|6,Claude Haiku 4.5,tokens-general-term_environment,refusal,0,1042,0,0,0,False,none,none,,,,,False,False,
453,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|6,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,2,32,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
454,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|5,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,64,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
455,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|4,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,3,63,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
456,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|7,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,3,63,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
457,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|8,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,64,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
458,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|9,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,63,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
459,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|10,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,67,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
460,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|11,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,64,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
461,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|12,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,64,0,0,0,False,currency,prompt,,100.0,100.0,CHF,False,False,1.0
462,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|14,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,2,34,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
463,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|15,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,3,48,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
464,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|17,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,68,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
465,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|16,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,68,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
466,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|18,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,3,66,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
467,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|19,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,3,66,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
468,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|20,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,68,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
469,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|21,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,67,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
470,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|23,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,71,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
471,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|24,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,68,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
472,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|25,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,92,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
473,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|26,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,3,72,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
474,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|27,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,3,72,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
475,tokens-general-budget|claude-haiku-4-5-20251001|20260824_1054|7,Claude Haiku 4.5,tokens-general-budget,refusal,0,975,0,0,0,False,none,none,,50000.0,,,False,False,
476,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|28,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,5,95,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
477,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|29,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,5,95,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
478,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|32,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,76,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
479,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|31,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,92,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
480,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|30,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,92,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
481,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|33,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,5,90,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
482,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|13,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,68,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
483,tokens-general-term_environment|claude-haiku-4-5-20251001|20260824_1054|10,Claude Haiku 4.5,tokens-general-term_environment,refusal,0,445,0,0,0,False,none,none,,,,,False,False,
484,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|34,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,6,112,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
485,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|37,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,3,69,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
486,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|38,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,2,39,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
487,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|39,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,74,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
488,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|35,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,5,97,0,0,0,False,currency,prompt,,10000.0,10000.0,CHF,False,False,1.0
489,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|40,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,76,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
490,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|41,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,5,95,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
491,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|22,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,68,0,0,0,False,currency,prompt,,1000.0,1000.0,CHF,False,False,1.0
492,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|42,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,77,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
493,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|43,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,3,72,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
494,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|44,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,76,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
495,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|47,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,6,116,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
496,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|46,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,6,115,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
497,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|49,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,4,78,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
498,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|48,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,7,129,0,0,0,False,currency,prompt,,20000.0,20000.0,CHF,False,False,1.0
499,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|51,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,3,74,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
500,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|50,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,3,59,0,0,0,False,currency,prompt,,30000.0,30000.0,,False,False,1.0
501,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|52,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,5,112,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
502,tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|54,Claude Haiku 4.5,tokens-general-budget_risk_environment,valid,3,74,0,0,0,False,currency,prompt,,30000.0,30000.0,CHF,False,False,1.0
